Country_Code,Year,Traffic_Deaths,Population,GDP_Per_Capita,Alcohol_Per_Capita,Death_Rate_Per_100k
LBN,2014,455,6346990.0,7577.6413302369,1.53,7.16875243225529
LBN,2015,445,6472469.0,7714.1099998804,1.53,6.875274335033509
LBN,2016,444,6323060.0,8089.012088155,1.52,7.021916603669743
LBN,2017,442,6160128.0,8608.21084982387,1.51,7.175175580767153
LBN,2018,441,5984119.0,9174.53666204759,1.48,7.369505853743885
LBN,2019,441,5794594.0,8905.88005497437,1.48,7.610541825708583
LSO,2000,604,2003913.0,442.779545779081,3.76,30.14102907661161
LSO,2001,638,2000853.0,412.677473676821,3.76,31.886400450207983
LSO,2002,682,1994679.0,388.92334985135,3.7,34.19096506254891
LSO,2003,727,1985059.0,583.270036200288,3.65,36.62359657823772
LSO,2004,768,1971129.0,766.685820928242,3.65,38.96244233634633
LSO,2005,795,1953076.0,861.381496414995,3.65,40.70502120757205
LSO,2006,814,1945063.0,925.467485502842,3.67,41.8495442049949
LSO,2007,827,1953268.0,861.188420899563,3.71,42.33930008580492
LSO,2008,845,1966541.0,898.482517882593,3.79,42.96884733143118
LSO,2009,852,1980883.0,878.847950537772,3.63,43.01112180779985
LSO,2010,870,1996251.0,1119.47557793042,3.39,43.58169388518779
LSO,2011,888,2014009.0,1280.73390931581,3.07,44.09116344564498
LSO,2012,911,2034354.0,1217.93071228944,2.98,44.78080019504963
LSO,2013,914,2056504.0,1151.03735837227,3.04,44.44435799784489
LSO,2014,929,2080089.0,1173.5377928819,3.24,44.661550539424034
LSO,2015,933,2104611.0,1121.19851342518,3.28,44.331232707612
LSO,2016,922,2130422.0,992.491840678465,3.38,43.277810687272286
LSO,2017,914,2157110.0,1069.36673247542,4.07,42.37150632095721
LSO,2018,917,2183603.0,1170.65569702819,4.54,41.994813159718134
LSO,2019,923,2209405.0,1082.05706777516,4.54,41.77595325438297
LBR,2000,413,2928117.0,298.485340578945,4.5,14.10462764978312
LBR,2001,396,3015338.0,300.463828598983,4.5,13.132856084458858
LBR,2002,380,3094782.0,299.536445539621,4.42,12.27873239536743
LBR,2003,372,3119532.0,239.779556677091,4.38,11.924865652924861
LBR,2004,370,3156892.0,284.140223992458,4.36,11.720388280625373
LBR,2005,387,3301015.0,287.487333441381,4.32,11.723666811571592
LBR,2006,400,3490787.0,320.55808618515,4.27,11.45873409062197
LBR,2007,413,3669050.0,374.211308104278,4.18,11.256319755795097
LBR,2008,422,3821003.0,451.713856283285,4.09,11.044220588154472
LBR,2009,449,3943028.0,448.386367025545,3.97,11.387187714619323
LBR,2010,473,4058890.0,492.252808033724,3.9,11.6534323423399
LBR,2011,482,4221178.0,568.087865520004,3.78,11.418613477090991
LBR,2012,498,4373043.0,638.368751462083,3.71,11.38795113608533
LBR,2013,501,4470239.0,710.744570927863,3.59,11.207454456014544
LBR,2014,489,4564293.0,706.714490064507,3.63,10.713597921956367
LBR,2015,482,4659431.0,692.590082351257,3.63,10.344610747535482
LBR,2016,479,4755608.0,714.613063145659,3.68,10.072318828633477
LBR,2017,471,4848925.0,699.269095727404,3.68,9.713493196945715
LBR,2018,493,4944726.0,692.203127129794,3.64,9.970218774508435
LBR,2019,503,5043721.0,658.164180770507,3.64,9.972795878281135
LBY,2000,1683,5305021.0,7214.10040377084,0.007,31.724662352891723
LBY,2001,1719,5403639.0,6312.80030498965,0.007,31.811895650320093
LBY,2002,1759,5508410.0,3718.29434696755,0.007,31.93298973751046
LBY,2003,1750,5619398.0,4674.09943200321,0.028,31.142125900318863
LBY,2004,1641,5736693.0,5773.76333234281,0.028,28.60533063212551
LBY,2005,1591,5858798.0,8079.24957329001,0.027,27.155740819191923
LBY,2006,1612,5980211.0,10048.8480434289,0.006,26.95557063120348
LBY,2007,1781,6104380.0,11144.9448413435,0.008,29.175772150488665
LBY,2008,1911,6235430.0,13906.1407818125,0.009,30.647445324540566
LBY,2009,2003,6366686.0,9551.05403869755,0.009,31.46063744937319
LBY,2010,2007,6497839.0,11600.9068649472,0.007,30.887191880254345
LBY,2011,2040,6343203.0,7593.8391525702,0.007,32.16040855069592
LBY,2012,1989,6179328.0,14975.8902795144,0.008,32.18796607009694
LBY,2013,1996,6304628.0,11951.7134126011,0.009,31.65928267298245
LBY,2014,2028,6427252.0,8926.42074591474,0.009,31.553142773925778
LBY,2015,2028,6531819.0,7458.48917756374,0.011,31.048012812357477
LBY,2016,2040,6632126.0,7525.80299308216,0.01,30.759367358219674
LBY,2017,2084,6738770.0,9965.83236729757,0.008,30.92552498452982
LBY,2018,2123,6849055.0,11196.5854810844,0.008,30.996976955214986
LBY,2019,2155,6951033.0,9963.19489084483,0.008,31.002586234305028
LTU,2000,813,3499536.0,3300.63634928559,11.5,23.231651281769928
LTU,2001,851,3470818.0,3532.52787363242,11.5,24.51871576095318
LTU,2002,832,3443067.0,4148.13091485015,11.92,24.164502172046028
LTU,2003,819,3415213.0,5507.47434187652,12.49,23.98093471768818
LTU,2004,806,3377075.0,6734.57487061946,12.91,23.866807814454816
LTU,2005,828,3322528.0,7857.03148786492,13.53,24.920783210856314
LTU,2006,818,3269909.0,9210.10118229413,14.02,25.015986683421467
LTU,2007,786,3231294.0,12295.1212779366,14.42,24.324620415226843
LTU,2008,658,3198231.0,14955.5345462921,14.3,20.57387349444115
LTU,2009,523,3162916.0,11854.3711053096,13.75,16.535374319140946
LTU,2010,464,3097282.0,11829.122609457,14.05,14.980876781642744
LTU,2011,422,3028115.0,14261.8433787325,14.66,13.936062533952642
LTU,2012,395,2989139.0,14288.1853493139,15.54,13.21450758897462
LTU,2013,374,2961250.0,15636.5252586048,15.57,12.629801604052343
LTU,2014,345,2937253.0,16446.1647181663,14.96,11.745668486848086
LTU,2015,325,2911109.0,14269.8039878287,14.17,11.164130233529558
LTU,2016,300,2877325.0,14934.2702840428,13.03,10.426350864083828
LTU,2017,268,2842639.0,16800.1510246099,12.29,9.42785911260628
LTU,2018,264,2819200.0,19247.2315367967,11.79,9.364358683314416
LTU,2019,262,2811089.0,19608.7943945553,11.79,9.320231412096877
LUX,2000,57,436300.0,48659.5988753233,13.65,13.06440522576209
LUX,2001,53,441525.0,48440.1420151355,13.65,12.003850291602967
LUX,2002,51,446175.0,53005.7339209179,13.41,11.430492519751219
LUX,2003,48,451630.0,65689.3214536911,13.13,10.628169076456391
LUX,2004,44,458095.0,76544.9170868473,12.86,9.60499459719054
LUX,2005,43,465158.0,80988.1376230858,12.75,9.24417079787943
LUX,2006,41,472637.0,90788.8004876145,12.64,8.674733463524861
LUX,2007,39,479993.0,107475.320297978,12.52,8.125118491311332
LUX,2008,37,488650.0,120422.137934157,12.36,7.571881714928886
LUX,2009,36,497783.0,109419.746953106,12.19,7.232066985011541
LUX,2010,35,506953.0,110885.991378721,12.13,6.903993072336094
LUX,2011,35,518347.0,119025.057203467,12.04,6.752233542395345
LUX,2012,34,530946.0,112584.676270958,11.95,6.403664402782957
LUX,2013,34,543360.0,120000.140729859,11.86,6.25736160188457
LUX,2014,35,556319.0,123678.702143275,11.76,6.291354420754998
LUX,2015,35,569604.0,105462.012584423,11.71,6.144619770928575
LUX,2016,36,582014.0,106899.293549552,11.66,6.185418220180271
LUX,2017,37,596336.0,110193.213797228,11.58,6.204555820879504
LUX,2018,37,607950.0,116926.759593905,11.53,6.086026811415413
LUX,2019,38,620001.0,112696.649059674,11.53,6.1290223725445605
MDG,2000,2171,16516338.0,280.282905559649,1.46,13.144560253005235
MDG,2001,2182,17032939.0,319.283278235657,1.46,12.810472696461838
MDG,2002,2242,17549913.0,304.941777398445,1.25,12.774992103949462
MDG,2003,2274,18071854.0,352.620095849925,1.07,12.583102984342393
MDG,2004,2294,18606608.0,272.20074858856,1.0,12.328953240698144
MDG,2005,2345,19159707.0,305.812074924388,0.94,12.239226831600297
MDG,2006,2350,19730909.0,324.146874882604,0.91,11.9102470139617
MDG,2007,2375,20318583.0,419.548001431865,0.88,11.688807236213274
MDG,2008,2467,20923840.0,512.579800058444,0.99,11.790378821478274
MDG,2009,2533,21547280.0,446.315238370592,1.04,11.75554408723514
MDG,2010,2555,22183340.0,450.009391645726,1.06,11.517652436468088
MDG,2011,2606,22822300.0,506.163691559309,0.96,11.418656314218987
MDG,2012,2639,23462438.0,493.511162904211,0.93,11.247765470919944
MDG,2013,2663,24109290.0,515.301589361832,0.97,11.045534729558605
MDG,2014,2712,24764348.0,505.684922503435,1.01,10.951227143149499
MDG,2015,2749,25426702.0,445.320069480568,1.01,10.811468982489352
MDG,2016,2792,26099952.0,453.970714522463,1.0,10.697337680927536
MDG,2017,2848,26788375.0,491.866848718929,1.02,10.631477273257524
MDG,2018,2897,27494926.0,500.45718552916,1.02,10.536489532650497
MDG,2019,2931,28219554.0,499.818837622534,1.02,10.386415036892505
MWI,2000,1896,11315942.0,224.22415918428,3.0,16.75512299373751
MWI,2001,1869,11593058.0,215.474524898357,3.0,16.12171697924741
MWI,2002,1864,11880440.0,428.210439838398,2.93,15.68965459191747
MWI,2003,1869,12181574.0,383.348596852642,2.9,15.342844857323037
MWI,2004,1855,12500737.0,404.674248445428,2.89,14.839125085184978
MWI,2005,1825,12840031.0,414.361121984475,3.13,14.213361322881543
MWI,2006,1814,13198701.0,440.822149023873,3.37,13.743776755000358
MWI,2007,1797,13576343.0,475.180261659331,3.55,13.236259572993996
MWI,2008,1783,13976417.0,554.048820396119,3.44,12.757203795507818
MWI,2009,1831,14395788.0,625.869729869625,3.46,12.718998084717558
MWI,2010,1885,14826463.0,683.124694716799,3.57,12.713753779306636
MWI,2011,1938,15265022.0,763.061000394572,3.71,12.695690841454404
MWI,2012,1939,15709577.0,558.46208832772,3.71,12.342789369821988
MWI,2013,1936,16161816.0,496.947368267313,3.68,11.978851881496485
MWI,2014,1944,16621538.0,529.5133440206,3.58,11.695668595770139
MWI,2015,1967,17085587.0,539.605363240686,3.37,11.512627573170299
MWI,2016,1985,17557739.0,450.506105510719,3.19,11.305555914688103
MWI,2017,1990,18039715.0,495.769683367165,3.13,11.031216402254692
MWI,2018,2041,18528081.0,533.202567189331,3.24,11.015711772849006
MWI,2019,2077,19025752.0,580.889139762475,3.24,10.916782684857871
MYS,2000,5672,22967816.0,4083.52874483605,0.62,24.695425982165652
MYS,2001,5536,23526538.0,3943.79943910239,0.62,23.530873943289063
MYS,2002,5549,24102477.0,4184.03163773539,0.61,23.02253000801536
MYS,2003,5859,24679602.0,4465.32194567208,0.62,23.740253185606477
MYS,2004,5887,25256772.0,4939.24851854427,0.62,23.308600164739975
MYS,2005,5893,25836071.0,5555.58179951206,0.59,22.8091957171042
MYS,2006,5938,26417909.0,6158.40785533236,0.55,22.477176373043
MYS,2007,6003,26998389.0,7168.93031942508,0.55,22.23466000138008
MYS,2008,6329,27570059.0,8371.82156086005,0.56,22.956062589492465
MYS,2009,6653,28124778.0,7191.43287234626,0.59,23.655297830261986
MYS,2010,6638,28655776.0,8899.34505544675,0.6,23.164614352094322
MYS,2011,6688,29162039.0,10217.1068585031,0.62,22.93392447626862
MYS,2012,6703,29662831.0,10600.5744240026,0.63,22.59730367610563
MYS,2013,6422,30174265.0,10713.6407638899,0.63,21.283037051606723
MYS,2014,6668,30696137.0,11013.3107334403,0.63,21.72260307542933
MYS,2015,6840,31232798.0,9648.6797937523,0.65,21.9000551919812
MYS,2016,7075,31789685.0,9476.53409809923,0.69,22.25564676089115
MYS,2017,7227,32355644.0,9862.54806612235,0.73,22.33613399875459
MYS,2018,7314,32910967.0,10901.8019954421,0.76,22.223594949367488
MYS,2019,7592,33440596.0,10920.191763972,0.76,22.702944648474567
MDV,2000,19,282019.0,2213.81235053178,1.75,6.73713473205706
MDV,2001,18,286767.0,3033.93234507036,1.75,6.2768728619401815
MDV,2002,17,291616.0,3076.07007160101,1.66,5.829584110611214
MDV,2003,16,296491.0,3548.5767011056,1.62,5.396453855260362
MDV,2004,16,301413.0,4070.2609459446,1.45,5.3083310938811525
MDV,2005,16,306429.0,3796.51546524644,1.37,5.221437918734845
MDV,2006,16,313851.0,5018.94335409159,1.41,5.0979604971785974
MDV,2007,16,324479.0,5758.10286933053,1.56,4.930981665993793
MDV,2008,16,336170.0,6757.43280929292,1.63,4.759496683225749
MDV,2009,17,348275.0,6734.03165601895,1.6,4.881200200990596
MDV,2010,17,360792.0,7173.59601844692,1.56,4.711856138717044
MDV,2011,17,373674.0,7424.520410971,1.52,4.5494200827459235
MDV,2012,18,386818.0,7461.29703686309,1.48,4.65335118841419
MDV,2013,18,400070.0,8236.08177944126,1.45,4.499212637788387
MDV,2014,19,413617.0,8939.07416571472,1.39,4.5936216354743635
MDV,2015,19,428154.0,9644.90655028145,1.35,4.437655609897373
MDV,2016,20,443308.0,9947.80744731739,1.32,4.5115359975457245
MDV,2017,21,458287.0,10509.628805812,1.35,4.582281408811509
MDV,2018,21,473099.0,11423.2838427029,1.43,4.438817245439115
MDV,2019,22,487731.0,11740.2724029785,1.43,4.510683142962002
MLI,2000,1769,11559290.0,304.652870194271,0.82,15.303708099718929
MLI,2001,1779,11912158.0,346.224554251022,0.82,14.934321724073842
MLI,2002,1898,12288050.0,378.191678628285,0.81,15.445900692135856
MLI,2003,1922,12684955.0,441.910358475095,0.8,15.151807791198314
MLI,2004,1938,13102409.0,495.006294680645,0.78,14.791173134650277
MLI,2005,1966,13538647.0,548.730382842725,0.77,14.521391982522331
MLI,2006,1999,13990139.0,586.985415515264,0.78,14.28863573121039
MLI,2007,2034,14457775.0,670.853394973479,0.79,14.068554808744775
MLI,2008,2117,14940782.0,767.19483895009,0.79,14.169271728882734
MLI,2009,2182,15435539.0,787.482564287398,2.12,14.136208654586017
MLI,2010,2198,15945198.0,797.151541135109,3.4,13.784714369805881
MLI,2011,2208,16469049.0,938.292902583696,4.7,13.406967214682524
MLI,2012,2252,16957033.0,872.506092465564,4.45,13.28062521314902
MLI,2013,2219,17459615.0,901.920957644831,4.44,12.709329501251888
MLI,2014,2277,18020267.0,947.915033288325,4.45,12.635772821790043
MLI,2015,2364,18593022.0,838.11986940103,4.59,12.714447387842602
MLI,2016,2590,19191289.0,872.468587171653,4.49,13.495706307168842
MLI,2017,2704,19813011.0,924.057531692284,4.38,13.64759753073372
MLI,2018,2734,20442030.0,996.379292136901,4.35,13.374405575180157
MLI,2019,2757,21068405.0,971.949318638092,4.35,13.085945518894286
MLT,2000,25,390087.0,10348.4858902403,5.7,6.4088267489047315
MLT,2001,25,393028.0,10357.7025891731,5.7,6.360869963463164
MLT,2002,24,395969.0,11251.2025296416,5.86,6.061080539133114
MLT,2003,24,398582.0,13593.9787155682,6.02,6.0213456704015735
MLT,2004,24,401268.0,15212.1313438497,6.14,5.981040102873889
MLT,2005,23,403834.0,15831.344048672,6.77,5.695409499943046
MLT,2006,23,405308.0,16653.6036929688,7.2,5.674696773811521
MLT,2007,22,406724.0,19444.1741958382,7.47,5.409073474887147
MLT,2008,21,409379.0,22315.3104212988,7.15,5.12972086990295
MLT,2009,20,412477.0,21176.3218262672,6.91,4.848755203320428
MLT,2010,19,414508.0,21946.6069636029,6.91,4.583747478938887
MLT,2011,19,416268.0,23516.9691234302,6.95,4.564367186524066
MLT,2012,18,420028.0,22878.3130866521,7.15,4.285428590474921
MLT,2013,18,424810.0,25415.5566867731,7.27,4.237188390103811
MLT,2014,17,433481.0,27424.5765646694,7.41,3.921740514578494
MLT,2015,16,444220.0,25529.6813337717,7.72,3.6018189185538696
MLT,2016,16,454505.0,26459.0770929988,8.14,3.5203133078844013
MLT,2017,16,467106.0,30317.2443175543,8.44,3.425346709312233
MLT,2018,15,483903.0,33382.2677499267,8.52,3.099794793584665
MLT,2019,15,503912.0,32421.9179752262,8.52,2.9767102192446298
MRT,2000,852,2613441.0,680.911061879778,0.0,32.60069770084728
MRT,2001,861,2678760.0,651.817840199777,0.0,32.14173722169959
MRT,2002,861,2738655.0,648.879643934862,0.0,31.438790209062475
MRT,2003,839,2802046.0,732.017820812675,0.0,29.94240637020234
MRT,2004,845,2868664.0,823.554457141893,0.0,29.456220735506147
MRT,2005,864,2939059.0,998.96583416747,0.0,29.39716419439011
MRT,2006,880,3013660.0,1300.60367988659,0.0,29.20037429570688
MRT,2007,854,3093059.0,1405.15016203368,0.0,27.61020724143962
MRT,2008,832,3183269.0,1635.5630623124,0.0,26.136653861172274
MRT,2009,862,3284448.0,1435.43010811893,0.0,26.2448971638461
MRT,2010,840,3390965.0,1659.96369705455,0.0,24.771709528113675
MRT,2011,843,3502811.0,1931.19975525465,0.0,24.066385540070534
MRT,2012,881,3619034.0,1859.11733247641,0.0,24.343512661113436
MRT,2013,928,3734318.0,1934.24103064714,0.0,24.85058851442218
MRT,2014,892,3848514.0,1713.00865264234,0.0,23.177777188805862
MRT,2015,858,3965959.0,1554.94897871782,0.0,21.634111699087157
MRT,2016,842,4086657.0,1565.76575722696,0.0,20.603637643188552
MRT,2017,857,4210600.0,1615.00401327323,0.0,20.35339381560823
MRT,2018,839,4337685.0,1722.93528854073,0.0,19.342114515000514
MRT,2019,836,4467708.0,1767.072710621,0.0,18.712055487959375
MUS,2000,190,1186873.0,3981.98343249582,8.01,16.00845246290041
MUS,2001,187,1196287.0,3908.55694927435,8.01,15.631700419715337
MUS,2002,194,1204621.0,4073.06053055903,7.93,16.104650342306833
MUS,2003,185,1213370.0,4858.26575549747,7.9,15.246791992549676
MUS,2004,181,1221003.0,5460.60800184198,7.93,14.823878401609168
MUS,2005,175,1228254.0,5354.02974260642,7.86,14.24786729780648
MUS,2006,173,1233996.0,5784.22491883026,7.77,14.019494390581492
MUS,2007,173,1239630.0,6677.34962448608,7.6,13.955777127045971
MUS,2008,177,1244121.0,8140.50808595895,7.59,14.226912012577555
MUS,2009,178,1247429.0,7426.88645617593,7.57,14.269349197429273
MUS,2010,176,1250400.0,8113.17670740212,7.67,14.075495841330774
MUS,2011,178,1252404.0,9324.24232310496,7.61,14.21266620036346
MUS,2012,172,1255882.0,9421.52514098225,7.59,13.695554200155748
MUS,2013,164,1258927.0,9877.13865958834,7.51,13.02696661522074
MUS,2014,167,1261208.0,10490.3315563853,7.4,13.241273445775795
MUS,2015,171,1262879.0,9630.5437837507,7.4,13.540489627272288
MUS,2016,171,1263747.0,10095.1225574156,7.4,13.531189391547516
MUS,2017,169,1264887.0,10986.7034093005,7.52,13.360877295758435
MUS,2018,167,1265577.0,11818.7480619272,7.52,13.195562182308938
MUS,2019,165,1265985.0,11568.2533399824,7.52,13.033329778788849
MEX,2000,18777,98625552.0,7524.0271380091,6.16,19.03867671128472
MEX,2001,18599,100099099.0,7952.76479510706,6.16,18.580586824263023
MEX,2002,18881,101548624.0,7983.03398381759,6.1,18.593063358495137
MEX,2003,19171,102978515.0,7434.0746485155,6.09,18.616504617492296
MEX,2004,19060,104394131.0,7849.66759649565,6.12,18.257731366143563
MEX,2005,19601,105811504.0,8671.75891885163,6.19,18.524450800737128
MEX,2006,19683,107253666.0,9512.63575346699,5.93,18.35182025386433
MEX,2007,19918,108774360.0,10134.3327138119,5.67,18.31130056752345
MEX,2008,20683,110374288.0,10523.7685403244,5.4,18.738965727235314
MEX,2009,21010,111999721.0,8423.56933214711,5.33,18.758975301375973
MEX,2010,20368,113623895.0,9728.80078377082,5.23,17.925806891235336
MEX,2011,19792,115243504.0,10664.4944032313,5.05,17.174069958858592
MEX,2012,19591,116818208.0,10744.1335242686,4.92,16.770502077895255
MEX,2013,19919,118343573.0,11216.8008505428,4.87,16.831501276372652
MEX,2014,19895,119784261.0,11391.3773497683,4.98,16.60902679025586
MEX,2015,19885,121072306.0,10021.2386118827,5.15,16.42406976208085
MEX,2016,20236,122251351.0,9097.92397674769,5.38,16.55278230831167
MEX,2017,21149,123400057.0,9649.27816772402,5.54,17.13856582740476
MEX,2018,21503,124573711.0,10084.7937562021,5.72,17.261266303610398
MEX,2019,21103,125762982.0,10369.5553585271,5.72,16.779977434059255
FSM,2000,24,112044.0,2049.3453246655,3.39,21.42015636714148
FSM,2001,24,112365.0,2103.74859460914,3.39,21.358964090241624
FSM,2002,23,112448.0,2113.45987332485,3.74,20.453898690950485
FSM,2003,23,112285.0,2145.87755337517,3.42,20.483590862537294
FSM,2004,23,111925.0,2104.42804750084,3.07,20.54947509492964
FSM,2005,23,111412.0,2207.16844533875,2.51,20.644095788604456
FSM,2006,23,110729.0,2244.97227274486,2.35,20.771432957942363
FSM,2007,23,109880.0,2293.51341684075,2.37,20.93192573716782
FSM,2008,23,108936.0,2369.50811741318,2.5,21.1133142395535
FSM,2009,23,107957.0,2544.11114550961,2.54,21.304778754504106
FSM,2010,22,107540.0,2702.61165204772,2.5,20.457504184489494
FSM,2011,22,107698.0,2848.70077003105,2.83,20.427491689724974
FSM,2012,22,107890.0,2992.28916099077,2.77,20.391139123181016
FSM,2013,22,108121.0,2893.13437410825,2.62,20.34757355185394
FSM,2014,22,108396.0,2896.73082002714,2.1,20.29595188014318
FSM,2015,22,108716.0,2853.07643587028,2.09,20.23621178115457
FSM,2016,22,109075.0,2979.60119184048,2.13,20.169608067843228
FSM,2017,22,109481.0,3279.10779039285,2.13,20.09481097176679
FSM,2018,22,109909.0,3566.58690371125,2.12,20.016559153481516
FSM,2019,23,110282.0,3572.65918282222,2.12,20.85562467129722
MDA,2000,639,2924668.0,440.538683980372,10.36,21.848633759455776
MDA,2001,639,2918135.0,507.404076252819,10.36,21.89754757747671
MDA,2002,640,2911385.0,570.799866188293,11.19,21.98266460808172
MDA,2003,641,2903198.0,682.319095965299,11.97,22.079100357605647
MDA,2004,638,2896023.0,897.178494749468,12.75,22.03021177663299
MDA,2005,669,2888985.0,1034.39197746993,12.95,23.156921894713886
MDA,2006,649,2880967.0,1183.02481442894,12.73,22.527158415906882
MDA,2007,650,2874299.0,1531.21618590748,12.29,22.614209586406982
MDA,2008,625,2868833.0,2110.55305353857,11.66,21.785862056104346
MDA,2009,614,2865213.0,1898.43975710988,11.35,21.429471386594994
MDA,2010,617,2862354.0,2436.79935102421,11.43,21.555684586881988
MDA,2011,535,2860699.0,2941.36224066021,12.0,18.70172290059178
MDA,2012,515,2860324.0,3044.8084324815,12.44,18.004953285012466
MDA,2013,470,2859558.0,3321.04397795719,12.25,16.43610655912557
MDA,2014,471,2857815.0,3289.95758568777,11.8,16.48112281585757
MDA,2015,464,2835978.0,2749.55137054338,11.35,16.361198852741452
MDA,2016,431,2803186.0,2847.08794770479,11.24,15.375362177179824
MDA,2017,388,2755189.0,3453.26727720294,11.33,14.082518476953851
MDA,2018,368,2707203.0,4156.44981956646,11.36,13.593365551087228
MDA,2019,360,2664224.0,4405.33418162155,11.36,13.512377337641277
MNG,2000,407,2388299.0,476.02755082717,2.83,17.041417343473327
MNG,2001,435,2417751.0,524.453483552485,2.83,17.991927208384983
MNG,2002,467,2449027.0,570.249213248399,2.64,19.06879752652788
MNG,2003,505,2480374.0,643.168068921658,2.44,20.359832831661677
MNG,2004,548,2508412.0,794.154552001815,3.43,21.84649092732773
MNG,2005,577,2536407.0,994.90010913241,4.51,22.74871501300856
MNG,2006,588,2567168.0,1329.89179579053,7.07,22.904617072197848
MNG,2007,602,2601850.0,1627.68787743359,8.3,23.137383015930972
MNG,2008,612,2643201.0,2127.42678594737,8.96,23.15374426689457
MNG,2009,615,2691115.0,1703.32756790019,8.5,22.8529810134461
MNG,2010,626,2738622.0,2625.21881402433,7.76,22.85821117335653
MNG,2011,627,2786317.0,3736.04201455077,8.07,22.502823619853736
MNG,2012,626,2839705.0,4328.89001905655,9.62,22.044543359257386
MNG,2013,621,2899011.0,4340.14310544449,10.66,21.42109843667375
MNG,2014,621,2963113.0,4126.23975800524,10.93,20.957688755035665
MNG,2015,632,3026864.0,3838.92126989984,9.66,20.879695949338984
MNG,2016,634,3088856.0,3619.90026383792,8.65,20.525398399925407
MNG,2017,642,3148917.0,3645.96708669551,8.45,20.387961956444073
MNG,2018,664,3208189.0,4107.64288528468,7.93,20.697034993885957
MNG,2019,672,3267673.0,4347.54610314873,7.93,20.565093263616035
MNE,2010,66,619428.0,6678.63930800758,10.4,10.65499137914334
MNE,2015,62,624651.0,6421.00307345999,9.55,9.925542422888942
MNE,2019,59,626753.0,8749.02375172644,10.34,9.41359674385284
MAR,2000,10659,28423435.0,1499.107421875,0.46,37.50074542362667
MAR,2001,10578,28814643.0,1506.24523925781,0.46,36.71050167097333
MAR,2002,10381,29198142.0,1596.02062988281,0.47,35.553632145497474
MAR,2003,10405,29571415.0,1941.87255859375,0.48,35.18600648633148
MAR,2004,10297,29953018.0,2183.55541992188,0.48,34.377170273793446
MAR,2005,10215,30358144.0,2242.98828125,0.48,33.64830208328941
MAR,2006,10130,30771178.0,2438.12646484375,0.49,32.92041663143348
MAR,2007,10200,31186468.0,2755.5859375,0.5,32.70649308539845
MAR,2008,10282,31606767.0,3183.20043945313,0.52,32.53100831223896
MAR,2009,10313,32030778.0,3119.58862304688,0.51,32.19715737157555
MAR,2010,10293,32467016.0,3067.9853515625,0.5,31.702944305075647
MAR,2011,10248,32912588.0,3301.98876953125,0.48,31.13702270997346
MAR,2012,10230,33355241.0,3164.17724609375,0.47,30.669842859177663
MAR,2013,9336,33787571.0,3379.7431640625,0.46,27.6314624688469
MAR,2014,9357,34204780.0,3435.40698242188,0.43,27.355825706231705
MAR,2015,9322,34607588.0,3146.24780273438,0.41,26.93628923229206
MAR,2016,9287,35023457.0,3140.85546875,0.41,26.516514346370776
MAR,2017,9247,35446392.0,3296.52661132813,0.44,26.087281323300832
MAR,2018,9239,35839760.0,3501.69799804688,0.49,25.778632446199413
MAR,2019,9184,36210898.0,3508.09765625,0.49,25.36253036309677
MOZ,2000,3387,18129653.0,327.12623979157,1.09,18.682100534411774
MOZ,2001,3361,18537729.0,304.792138621913,1.09,18.130591940361196
MOZ,2002,3389,18958338.0,313.886661721198,1.06,17.876039555788065
MOZ,2003,3434,19392475.0,339.488737800648,1.05,17.707899584761616
MOZ,2004,3532,19840313.0,400.056973161545,1.06,17.802138504568955
MOZ,2005,3664,20304569.0,436.773856167384,1.05,18.04519958044911
MOZ,2006,3945,20787087.0,457.487647833183,1.05,18.97812810424087
MOZ,2007,4123,21287635.0,507.874923914304,1.08,19.36805098358742
MOZ,2008,4286,21819036.0,592.159111184122,1.12,19.643397627649545
MOZ,2009,4397,22391745.0,547.697144193651,1.17,19.63670093599226
MOZ,2010,4503,22999235.0,496.185839392659,1.23,19.57891208120618
MOZ,2011,4552,23649039.0,618.17649286789,1.33,19.248139427568283
MOZ,2012,4675,24337846.0,685.685748199513,1.42,19.20876646191286
MOZ,2013,4710,25051611.0,686.505672517351,1.51,18.801186079410222
MOZ,2014,4774,25788475.0,697.142680444123,1.61,18.51214544481595
MOZ,2015,4866,26547572.0,610.563774706589,1.76,18.329359837502277
MOZ,2016,4851,27337105.0,441.489734819071,1.88,17.745112366506987
MOZ,2017,4841,28166393.0,470.93856305196,1.97,17.187149238455913
MOZ,2018,4862,29018644.0,517.507260258101,2.03,16.754745673161022
MOZ,2019,4979,29884380.0,519.09255091362,2.03,16.660877689281154
MMR,2000,11838,45290841.0,196.619580625284,0.37,26.137735000328213
MMR,2001,10934,45771139.0,141.525660705722,0.37,23.888415798435776
MMR,2002,10360,46232653.0,146.598390364449,0.52,22.40840472641706
MMR,2003,9928,46667192.0,224.292688912409,0.67,21.274046229308162
MMR,2004,9769,47068772.0,224.508811413327,0.68,20.754737344751632
MMR,2005,9439,47438365.0,252.685193060728,0.71,19.897397391330838
MMR,2006,9117,47785135.0,303.495087119254,0.75,19.07915505522795
MMR,2007,8690,48125043.0,419.375780725042,0.81,18.057126722982876
MMR,2008,8254,48390793.0,658.442487229705,0.9,17.056963707951635
MMR,2009,8034,48660459.0,758.442935789255,0.98,16.510325149214065
